issue_id,signal,canonical_card_id,canonical_card_version_id,note_guid,title,deck_path,current_tags,reviewer_decision,replacement_tags,reviewer_rationale
"deck_pediatrics_missing_matching_specialty:466:e52e2582-4529-4d7e-ab45-7d8acfc55ca0","deck_pediatrics_missing_matching_specialty","e52e2582-4529-4d7e-ab45-7d8acfc55ca0","cf88405d-0629-495c-831c-a89f42c35577","z3shgSGQce","Most cases of cavovarus foot are caused by a {{c1::neurologic}} condition.","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Foot::Cavus Deformities::Cavovarus Foot in Pediatrics & Adults","SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:467:787710f1-c9f6-40ba-87e0-26d310a34d36","deck_pediatrics_missing_matching_specialty","787710f1-c9f6-40ba-87e0-26d310a34d36","b250d812-36c0-41a5-abfc-d4761973448c","DLg|dqOgKH","The thigh-foot angle is used to evaluate which aspect of the lower extremity rotational profile ? {{c1::Tibial torsion}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.02 The Basics::Lower Extremity Alignment","SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:468:877355d7-7477-4582-8c9c-acc8bd96bc6d","deck_pediatrics_missing_matching_specialty","877355d7-7477-4582-8c9c-acc8bd96bc6d","c3e00819-d83c-4d5e-806f-7397c5c527a5","jYcA:N`C|D","For lateral triplane fractures , they should reduced with an {{c1::internal::internal/external}} rotation force.","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Tibia & Ankle Trauma::Triplane Fractures","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:469:d83c0d17-c55e-4a06-aa01-beddf95bb96d","deck_pediatrics_missing_matching_specialty","d83c0d17-c55e-4a06-aa01-beddf95bb96d","5259ec40-0674-40a7-817d-a36c0ae8a678","QU-rakD{ZK","What is the treatment for a progressive scoliosis curve in a patient with spinal muscular dystrophy ? {{c1::Posterior s…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Neuromuscular::Spinal Muscular Atrophy","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:470:7dbd79ee-744f-4c81-ab84-aa813c0dfba0","deck_pediatrics_missing_matching_specialty","7dbd79ee-744f-4c81-ab84-aa813c0dfba0","3289b3ae-8598-4872-8d46-79cc4584799b","OzV:rFb;{!","What level does spondylolisthesis most commonly occur ? {{c1::L5/S1}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Spondylolysis/Spondylolisthesis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:471:8727c51c-a2c4-4010-85af-0a29c44630d1","deck_pediatrics_missing_matching_specialty","8727c51c-a2c4-4010-85af-0a29c44630d1","e9cf2193-37d8-4a41-b4bf-6f3e4ecca8cd","v*S{|JSk!m","What are the four different deformities associated with clubfoot (talipes equinovarus)? {{c1:: C avus midfoot Forefoot…","Marty McFlyin's Ortho Deck::1) Netter's Concise Orthopaedic Anatomy::10 Foot/Ankle::10.16 Pediatric Disorders","SnapOrtho::Anatomy::Foot_Ankle | SnapOrtho::Anatomy::Foot_Ankle::Osteology | SnapOrtho::Anatomy::Foot_Ankle::Osteology::Midfoot","","",""
"deck_pediatrics_missing_matching_specialty:472:12ea4617-552b-414d-b280-d03412db2997","deck_pediatrics_missing_matching_specialty","12ea4617-552b-414d-b280-d03412db2997","e4e621e0-e7e8-480a-b1ba-a08c77820588","H`uvq9L!)e","Surgical correction for dynamic supination following nonoperative clubfoot treatment : {{c1::Lateral transfer of anteri…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Foot::Cavus Deformities::Clubfoot (congenital talipes equinovarus)","SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:473:5876deb9-2705-44ec-a95a-b65a5a85f8ac","deck_pediatrics_missing_matching_specialty","5876deb9-2705-44ec-a95a-b65a5a85f8ac","faa6a957-93cc-43ef-b238-812e32dc69b4","gQ?1E|@6j)","Which syndrome presents with these skeletal conditions ? {{c1::Marfan Syndrome}} Arachnodactyly Scoliosis Protrusio ace…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Connective Tissue::Marfan Syndrome","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:474:69751f4d-1d93-4a6b-94fd-8d4aa1b63cc8","deck_pediatrics_missing_matching_specialty","69751f4d-1d93-4a6b-94fd-8d4aa1b63cc8","4a640098-38b1-45f5-8b21-667ea65b0408","bhkUU%ynxw","What is clinodactyly? {{c1::Deviation of finger in coronal plane}}","Marty McFlyin's Ortho Deck::1) Netter's Concise Orthopaedic Anatomy::06 Hand::06.16 Pediatric Disorders","SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_pediatrics_missing_matching_specialty:475:166abb17-8322-4472-92f1-7489e1eb05b3","deck_pediatrics_missing_matching_specialty","166abb17-8322-4472-92f1-7489e1eb05b3","38ba8ceb-c9cd-4656-a6d3-4e2267c92e0f","KqP`al#iYm","How do you measure Bauman's angle ? {{c1::Angle between a line drawn down the anatomic axis of the humerus and a line a…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Supracondylar Humerus","SnapOrtho::Anatomy::Basic_Science | SnapOrtho::Anatomy::Basic_Science::Osteology | SnapOrtho::Anatomy::Basic_Science::Osteology::Physis | SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:476:df2d3dcb-f626-4cbd-9c2c-6dabe8aedbf7","deck_pediatrics_missing_matching_specialty","df2d3dcb-f626-4cbd-9c2c-6dabe8aedbf7","da34508d-8702-4a94-a6c5-216dc7dc4eb9","N/b)Ry>1Z|","Which medication can help reduce the incidence of fractures in patients with Osteogenesis Imperfecta ? {{c1::Bisphospho…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Connective Tissue::Osteogenesis Imperfecta","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:477:47d942e6-719d-4e47-8bcf-8029a69f0cd2","deck_pediatrics_missing_matching_specialty","47d942e6-719d-4e47-8bcf-8029a69f0cd2","9f65ddc9-2ddb-42f4-8571-b286debf7b2c","GH@c/vACvx","Which region of the physis is affected in achondroplasia ? {{c1::Zone of proliferation}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Dwarfism::Achondroplasia","SnapOrtho::Anatomy::Basic_Science | SnapOrtho::Anatomy::Basic_Science::Osteology | SnapOrtho::Anatomy::Basic_Science::Osteology::Physis","","",""
"deck_pediatrics_missing_matching_specialty:478:7249f7db-ee55-46b8-92d9-f7f1f3f1c8ca","deck_pediatrics_missing_matching_specialty","7249f7db-ee55-46b8-92d9-f7f1f3f1c8ca","9f8b6871-78ff-4032-8f60-fcf9e2af57f8","lm~-E]][Na","The {{c1::Tanner-Whitehouse III RUS}} method of skeletal maturity determination is the most accurate method, but is tim…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Spine::Pediatric Spine::Pediatric Deformity::Adolescent Idiopathic Scoliosis","SnapOrtho::Anatomy::Pelvis | SnapOrtho::Anatomy::Pelvis::Osteology | SnapOrtho::Anatomy::Pelvis::Osteology::Pelvis","","",""
"deck_pediatrics_missing_matching_specialty:479:89ce6df5-1711-483b-b036-af859945097c","deck_pediatrics_missing_matching_specialty","89ce6df5-1711-483b-b036-af859945097c","950d8100-c3ee-4100-9d12-6fe06d7631db","raK*`<6[Y[","What is a Seymour fracture ? {{c1::Open distal phalanx fracture with germinal matrix interposition}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Hand","SnapOrtho::Anatomy::Hand | SnapOrtho::Anatomy::Hand::Osteology | SnapOrtho::Anatomy::Hand::Osteology::Distal_Phalanx | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:480:b3027f41-963b-4ded-954d-3eb07f27be7d","deck_pediatrics_missing_matching_specialty","b3027f41-963b-4ded-954d-3eb07f27be7d","3aacf3b5-eca2-4f22-bd43-00f88245028a","N:tk`nCS>i","Five (5) poor prognostic variables in patients with brachial plexus injury : {{c1:: Lack of biceps function by 3 months…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Upper Extremity Conditions::Obstetric Brachial Plexopathy (Erb's,  Klumpke's Palsy)","SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:481:9fcd3f19-a628-458c-9862-c52d3c1e4bf0","deck_pediatrics_missing_matching_specialty","9fcd3f19-a628-458c-9862-c52d3c1e4bf0","520423cd-832e-4f6b-9465-449981c9bccc","K4:7FPMyG4","What radiographic finding is seen with spondylolysis ? {{c1::Scotty dog sign}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Spondylolysis/Spondylolisthesis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:482:97633f36-2d21-4eab-9d49-c551c151e74e","deck_pediatrics_missing_matching_specialty","97633f36-2d21-4eab-9d49-c551c151e74e","d17bcdb9-4403-4fd3-af4e-4e95abb0ce3d","o1C`/Gq50g","Patient with spina bifida presents with the following deformity. What is the surgical procedure that is indicated for t…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Neuromuscular::Myelodysplasia","SnapOrtho::Anatomy::Foot_Ankle | SnapOrtho::Anatomy::Foot_Ankle::Osteology | SnapOrtho::Anatomy::Foot_Ankle::Osteology::Calcaneus | SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:483:d777b0c5-0b69-4188-b426-0339eb45a859","deck_pediatrics_missing_matching_specialty","d777b0c5-0b69-4188-b426-0339eb45a859","a211ee97-b550-49a5-bc21-af2df6d18bdf","Bn::UzUDh@","Four (4) anatomical spine manifestations associated with achondroplasia : {{c1::Foramen magnum stenosis Thoracolumbar k…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Dwarfism::Achondroplasia","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:484:549a06fd-73d9-4ac3-b91c-03bb55bd156d","deck_pediatrics_missing_matching_specialty","549a06fd-73d9-4ac3-b91c-03bb55bd156d","90675625-99a5-4de4-92dc-e469b0dcb371","sCP[:5=Q|F","What is the operative treatment for progressive scoliosis curve in patients with myelodysplasia ? {{c1::ASF + PSF + Pel…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Neuromuscular::Myelodysplasia","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:485:0286c929-da85-486f-bf4e-c0f733071bc8","deck_pediatrics_missing_matching_specialty","0286c929-da85-486f-bf4e-c0f733071bc8","d35ca366-5446-47d7-889c-0a1b960df25d","PFdE14.uh<","Which two (2) physical exam findings differentiates spinal muscular atrophy from Duchenne's muscular dystrophy ? {{c1::…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Neuromuscular::Spinal Muscular Atrophy","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:486:b883578a-2f93-4b59-adee-ecc3d10f1e1e","deck_pediatrics_missing_matching_specialty","b883578a-2f93-4b59-adee-ecc3d10f1e1e","cf694cbe-16a9-490e-ba64-b7460fe95f23","EHTk&mX[4J","What are the three (3) indications for C1-C2 posterior spinal fusion in patients with Down syndrome ? {{c1::ADI >5 mm +…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Chromosomal::Down Syndrome","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:487:055730c0-cdac-4f92-a8cc-259939b37455","deck_pediatrics_missing_matching_specialty","055730c0-cdac-4f92-a8cc-259939b37455","00a3999d-6f67-423c-8906-ee510af9949c","xxnT[yr]J0","What is the management of hip dislocation in a patient with spinal muscular atrophy ? {{c1::Leave reduced}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Neuromuscular::Spinal Muscular Atrophy","SnapOrtho::Specialty::Spine | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:488:dd29fd26-c417-4772-b35a-337ffe3efef3","deck_pediatrics_missing_matching_specialty","dd29fd26-c417-4772-b35a-337ffe3efef3","f894b099-cc34-4386-8be7-283c58eac3ed","QQ-A7)}HZj","What structure anchors the periphery of the physis ? {{c1::Perichondrial Ring of La Croix}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.01 General Anatomy","SnapOrtho::Anatomy::Basic_Science | SnapOrtho::Anatomy::Basic_Science::Osteology | SnapOrtho::Anatomy::Basic_Science::Osteology::Physis","","",""
"deck_pediatrics_missing_matching_specialty:489:c303dd5e-5eaf-4698-b5bd-da46afcdbc8e","deck_pediatrics_missing_matching_specialty","c303dd5e-5eaf-4698-b5bd-da46afcdbc8e","da1b37ff-05bf-40f7-a030-74010db8f7dc","eM0lpH0onH","What is spondyloptosis ? {{c1::Complete, >100% slippage of a vertebral body anteriorly to the next caudal segment}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Spondylolysis/Spondylolisthesis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:490:9f37ba4f-58c2-4227-8cee-c222abea7bb5","deck_pediatrics_missing_matching_specialty","9f37ba4f-58c2-4227-8cee-c222abea7bb5","1081ed5d-0804-4c1c-a0f4-97f0a991d002","K|.F_f0cn|","What is the epiphyseal diaphyseal angle ? {{c1::Angle between a line drawn perpendicular to the proximal femoral epiphy…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Slipped Capital Femoral Epiphysis (SCFE)","SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femoral_Diaphysis","","",""
"deck_pediatrics_missing_matching_specialty:491:2ec40e6a-df79-418d-9481-80946ee91211","deck_pediatrics_missing_matching_specialty","2ec40e6a-df79-418d-9481-80946ee91211","72125b1c-3f97-4502-983b-0f7927b512df","HpKQ#[?@RA","What is a Thurston-Holland fragment ? {{c1::Metaphyseal fragment of a SH II fracture}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.02 The Basics::Physis","SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:492:f3ba166b-2fca-4972-ad9a-a703e65636c8","deck_pediatrics_missing_matching_specialty","f3ba166b-2fca-4972-ad9a-a703e65636c8","e417cd0b-3c6e-4e60-915e-184412b63c7a","m8e;dHXN||","In the setting of brachial plexus injury , loss of rhomboid function (dorsal scapular nerve) and elevated hemidiaphragm…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Upper Extremity Conditions::Obstetric Brachial Plexopathy (Erb's,  Klumpke's Palsy)","SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:493:a63ab3b4-6e5f-46cf-a3d1-abbf92fc14e8","deck_pediatrics_missing_matching_specialty","a63ab3b4-6e5f-46cf-a3d1-abbf92fc14e8","5b2d4888-429e-42f6-ae59-9232361a38c2","s|*~V}2R2j","What devastating complication can occur following tibial tubercle fractures ? {{c1::Compartment syndrome}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Tibia","SnapOrtho::Diagnosis::Compartment_Syndrome | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:494:f878ccc1-247f-4a5c-aee1-894d1acf0b27","deck_pediatrics_missing_matching_specialty","f878ccc1-247f-4a5c-aee1-894d1acf0b27","66265bca-712b-449f-8d58-ca41f23c9d00","OfG1r:j3Z^","What muscles cause avulsion fractures of the ASIS , AIIS , Ischial tuberosity and Lesser trochanter ? ASIS: {{c1::Sarto…","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.01 General Anatomy","SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Lesser_Trochanter | SnapOrtho::Specialty::Trauma","","",""
"deck_pediatrics_missing_matching_specialty:495:15aae3c7-036a-4c50-a7a9-e95981fd7bec","deck_pediatrics_missing_matching_specialty","15aae3c7-036a-4c50-a7a9-e95981fd7bec","1d5d8feb-70a9-4fc5-8801-d14990a4f0fb","D0M7=36#~B","What is postaxial polydactyly ? {{c1::Extra rudimentary digit or nubbin on the ulnar aspect of the hand}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Hand","SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_pediatrics_missing_matching_specialty:496:d1b9d987-50c7-4cda-bf5a-36fc76150db8","deck_pediatrics_missing_matching_specialty","d1b9d987-50c7-4cda-bf5a-36fc76150db8","f774e225-fb05-4192-8958-a3a4719abc33","jgkHwT/K4q","Mechanism of Obstetric Brachial Plexopathy : {{c1::Lateral flexion of head towards contralateral shoulder with depressi…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Trauma::Upper Extremity Conditions::Obstetric Brachial Plexopathy (Erb's,  Klumpke's Palsy)","SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:497:180c0252-4140-4a97-82f0-f80153467dc7","deck_pediatrics_missing_matching_specialty","180c0252-4140-4a97-82f0-f80153467dc7","05b76eb6-b3a9-40ea-8b3b-9d86b41e118e","oK4G9~z.4O","What cerebral palsy gait disorder is characterized by hip flexion , knee flexion , and ankle dorsiflexion ? {{c1::Crouc…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pediatrics::Pediatric Syndromes::Cerebral Palsy::Cerebral Palsy - Gait Disorders","SnapOrtho::Specialty::Foot_Ankle","","",""
"deck_pediatrics_missing_matching_specialty:498:acf67b85-e042-4378-b402-4b925bd87687","deck_pediatrics_missing_matching_specialty","acf67b85-e042-4378-b402-4b925bd87687","dc3efd6b-62d5-4fa7-bb10-7710b8508c78","I911ijM*/V","What is the normal thoracic kyphosis ? {{c1::20-40}}°","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.04 Spine::Kyphosis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:499:c4304223-e8af-44a9-b022-89b7f459cc14","deck_pediatrics_missing_matching_specialty","c4304223-e8af-44a9-b022-89b7f459cc14","5f9febbc-7e03-421b-a91d-63b197ef9507","ETaCA;o`XE","What is a nursemaid's elbow ? {{c1::Subluxation fo the radial head from the annular ligament}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.03 Upper Extremity::Elbow","SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_pediatrics_missing_matching_specialty:500:6752846c-7ba5-43c2-910a-080e3f9c322c","deck_pediatrics_missing_matching_specialty","6752846c-7ba5-43c2-910a-080e3f9c322c","01e00b0e-1977-4978-a0a3-e3ddb7849e1f","d@rR@?}~7L","13-year-old female, Risser 3, with AIS curve of 55 degrees. Next step? {{c1::Posterior spinal fusion}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Spine::Pediatric Spine::Pediatric Deformity::Adolescent Idiopathic Scoliosis","SnapOrtho::Specialty::Spine","","",""
"deck_pediatrics_missing_matching_specialty:501:c29c2be2-3ca0-4c83-91df-a1e58c8c733a","deck_pediatrics_missing_matching_specialty","c29c2be2-3ca0-4c83-91df-a1e58c8c733a","ed35c527-13aa-41c7-87f8-e28bc688e932","u*](6j?|Y,","What is a triplane fracture ? {{c1::Complex SH IV injury with fractures in three planes (axial, coronal, sagittal)}}","Marty McFlyin's Ortho Deck::2) Pocket Pimped::14 Pediatrics::14.05 Lower Extremity::Ankle","SnapOrtho::Specialty::Trauma","","",""
"deck_oncology_missing_matching_specialty:502:0ee8557e-7d96-4959-b7e0-823495ce63da","deck_oncology_missing_matching_specialty","0ee8557e-7d96-4959-b7e0-823495ce63da","58dff0a5-8834-410d-ac2f-24c486fba732","DWe1KPU-d,","What is the treatment for Paget's disease? {{c1::Observation with bisphosphonate therapy}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Tumor-Like Lesions::Paget's Disease","SnapOrtho::Specialty::Metabolic_Bone","","",""
"deck_oncology_missing_matching_specialty:503:65abb7eb-c38c-4e4a-9b0d-f3e055577ae9","deck_oncology_missing_matching_specialty","65abb7eb-c38c-4e4a-9b0d-f3e055577ae9","21e7eff6-c151-440c-8f00-27f68808114a","lqPTmHLes|","What are the two (2) primary mechanisms that may result in the formation of a THA pseudotumor ? {{c1::Hypersensitivity…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Recon::Hip Reconstruction::THA Chronic Complications::THA Pseudotumor (Metal on Metal Reactions)","SnapOrtho::Specialty::Adult_Reconstruction","","",""
"deck_oncology_missing_matching_specialty:504:50098dfa-8a68-4731-a789-f3fa82f1074b","deck_oncology_missing_matching_specialty","50098dfa-8a68-4731-a789-f3fa82f1074b","8d5b9c09-f33e-4f66-9eb9-7e29fd1ad1eb","Iogt`g{8X-","What are the indications for the following treatments of chondrosarcomas ? Intra-lesional curettage: {{c1::grade 1 in e…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Chondrogenic Tumors::Chondrosarcoma","SnapOrtho::Anatomy::Pelvis | SnapOrtho::Anatomy::Pelvis::Osteology | SnapOrtho::Anatomy::Pelvis::Osteology::Pelvis","","",""
"deck_oncology_missing_matching_specialty:505:1ae88d44-b882-447a-8dcf-8bced4845450","deck_oncology_missing_matching_specialty","1ae88d44-b882-447a-8dcf-8bced4845450","b6cee512-f5e6-4878-89a3-a1f79ea83b1d","i-,Qufxg4~","Which lab value can be monitored serially to track success of treatment of spinal osteomyelitis ? {{c1::CRP}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Spine::Spine Infections, Tumors, & Systemic Conditions::Spine Infections::Adult Pyogenic Vertebral Osteomyelitis","SnapOrtho::Specialty::Spine","","",""
"deck_oncology_missing_matching_specialty:506:d5f8c023-5bb9-497c-b95f-8b9cff9fd767","deck_oncology_missing_matching_specialty","d5f8c023-5bb9-497c-b95f-8b9cff9fd767","876a852f-7bfc-4043-92a8-780afa67a875","mN@Q<:+n:U","Which structure is at risk with the establishment of the 6U and 6R portals during wrist arthroscopy ? {{c1::Dorsal bran…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Hand::Hand Tumors & Lesions::Tested Procedures::Wrist Arthroscopy","SnapOrtho::Anatomy::Elbow | SnapOrtho::Anatomy::Elbow::Nerves | SnapOrtho::Anatomy::Elbow::Nerves::Ulnar_Nerve | SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_oncology_missing_matching_specialty:507:9e2fe91b-220e-4a85-8931-83736fdf5d42","deck_oncology_missing_matching_specialty","9e2fe91b-220e-4a85-8931-83736fdf5d42","b498fcaa-69ef-4e09-9a98-99a566ea804a","xTi@]-O]t)","Where in the body are Giant Cell Tumors most commonly found? {{c1::Epiphysis of distal femur and proximal tibia}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Unknown Origin::Giant Cell Tumor","SnapOrtho::Anatomy::Forearm | SnapOrtho::Anatomy::Forearm::Osteology | SnapOrtho::Anatomy::Forearm::Osteology::Radius | SnapOrtho::Anatomy::Hand | SnapOrtho::Anatomy::Hand::Osteology | SnapOrtho::Anatomy::Hand::Osteology::Distal_Radius | SnapOrtho::Anatomy::Leg_Knee | SnapOrtho::Anatomy::Leg_Knee::Osteology | SnapOrtho::Anatomy::Leg_Knee::Osteology::Distal_Femur | SnapOrtho::Anatomy::Leg_Knee::Osteology::Tibia | SnapOrtho::Anatomy::Pelvis | SnapOrtho::Anatomy::Pelvis::Osteology | SnapOrtho::Anatomy::Pelvis::Osteology::Sacrum | SnapOrtho::Anatomy::Shoulder_Girdle | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology::Proximal_Humerus | SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur","","",""
"deck_oncology_missing_matching_specialty:508:084c7dc0-d22e-4045-ac32-5534544a7978","deck_oncology_missing_matching_specialty","084c7dc0-d22e-4045-ac32-5534544a7978","025ad146-580c-4ca1-8b1d-8e4be34cbce3","c9i:mKw6[>","Patient presents with the lesion found below. Would wide resection + proximal femur replacement or wide resection + nai…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Metastatic Disease::Metastatic Disease of Extremity","SnapOrtho::Anatomy::Thigh_Hip | SnapOrtho::Anatomy::Thigh_Hip::Osteology | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Femur | SnapOrtho::Anatomy::Thigh_Hip::Osteology::Proximal_Femur","","",""
"deck_oncology_missing_matching_specialty:509:0777b5cc-1f9d-4713-afb2-09e9ac5ad5d0","deck_oncology_missing_matching_specialty","0777b5cc-1f9d-4713-afb2-09e9ac5ad5d0","f9431d47-6915-48a9-9428-48a1d8b3f9a8","g3ZDpP?15l","35 y/o M with pain and swelling of wrist. XR and MRI shown below. Best next step? {{c1::Incisional biopsy}}","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Unknown Origin::Giant Cell Tumor","SnapOrtho::Specialty::Hand_Upper_Extremity","","",""
"deck_oncology_missing_matching_specialty:510:5f4fb4f0-824f-4357-9115-64e4008005c4","deck_oncology_missing_matching_specialty","5f4fb4f0-824f-4357-9115-64e4008005c4","8593df9f-5faf-460f-84ba-ef34132c8d80","wRh(E?y,Qf","Where are unicameral bone cysts most commonly found? {{c1::Proximal humerus (of young patients)}} What area of the bone…","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Reactive Lesions::Unicameral Bone Cysts","SnapOrtho::Anatomy::Basic_Science | SnapOrtho::Anatomy::Basic_Science::Osteology | SnapOrtho::Anatomy::Basic_Science::Osteology::Physis | SnapOrtho::Anatomy::Shoulder_Girdle | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology | SnapOrtho::Anatomy::Shoulder_Girdle::Osteology::Proximal_Humerus | SnapOrtho::Specialty::Pediatric_Orthopedics | SnapOrtho::Specialty::Shoulder_Elbow","","",""
"deck_oncology_missing_matching_specialty:511:e8d74010-f96d-444a-95ef-cf86a2353fb3","deck_oncology_missing_matching_specialty","e8d74010-f96d-444a-95ef-cf86a2353fb3","f4ddf271-8ce3-47c9-a2c3-a17f37441660","C+J<U2OmYu","Heterotopic ossification (HO) excision is performed at least {{c1::6}} months following trauma.","Marty McFlyin's Ortho Deck::3) OrthoBullets::Pathology::Bone Tumors::Tumor-Like Lesions::Heterotopic Ossification","SnapOrtho::Diagnosis::Heterotopic_Ossification","","",""
