neighborhood,sourceQuestionId,specialty,topic,topicSlug,questionEntityIds,questionEntityLabels,questionMappingConfidence,questionMappingProvenance,rank,canonicalCardId,safeCardTitle,deck,noteGuid,cardOrdinal,sourceCardId,sharedEntityIds,sharedEntityLabels,cardMappingConfidence,cardMappingProvenance,rankingReason,siblingDuplicatesRemoved,reviewerLabel,reviewerNotes,missingObviousCard
carpal-tunnel-syndrome,OBQ05-55,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ05-55,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ05-55,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ06-242,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ06-242,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ06-242,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-56,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-56,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-56,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ13-15,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ13-15,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ13-15,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ08-34,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ08-34,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ08-34,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-37,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-37,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-37,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ16-267.1,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ16-267.1,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ16-267.1,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-74,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-74,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-74,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ19-85,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ19-85,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ19-85,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ17-105,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ17-105,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ17-105,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ13-58,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ13-58,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ13-58,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ21H-75,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ21H-75,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ21H-75,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ07-55,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ07-55,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ07-55,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ11-265,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ11-265,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ11-265,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-37,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-37,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-37,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ15-75,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ15-75,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ15-75,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ04-210,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ04-210,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ04-210,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ21H-98,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ21H-98,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ21H-98,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-81,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-81,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-81,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ17-172,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ17-172,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ17-172,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ14-256,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ14-256,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,OBQ14-256,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-83,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-83,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ17SE-83,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-61,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-61,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
carpal-tunnel-syndrome,SBQ24HW-61,hand,Carpal Tunnel Syndrome,carpal-tunnel-syndrome,2726050c-8d05-48f6-95ed-a07a0d55f39e,Carpal Tunnel Syndrome,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ16-251,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ16-251,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ16-251,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-58,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-58,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-58,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ13-32,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ13-32,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ13-32,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ06-100,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ06-100,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ06-100,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ15-157,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ15-157,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ15-157,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ19-164,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ19-164,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ19-164,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-30,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-30,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ25FA-30,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-9.1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-9.1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-9.1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-17.1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-17.1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,SBQ12FA-17.1,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ19-236,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ19-236,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ19-236,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ13-167,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,1,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ13-167,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,2,,,,,,,,,,,fewer_than_three_cards,0,,,
lisfranc-injury,OBQ13-167,foot-ankle,Lisfranc Injury,lisfranc-injury,292de1f8-7c53-4efc-b355-2736c5775cfb,Lisfranc Injury,0.95,curriculum_node_bridge,3,,,,,,,,,,,fewer_than_three_cards,0,,,
